[Ca2+],[Mg2+],K0p0,K0p1,K0p2,K0p3,K0p4,K0p5,K1p0,K1p1,K1p2,K1p3,K1p4,K2p0,K2p1,K2p2,K2p3,K2p4,Kbp0,Kbp1,Kbp2,Kbp3,Kbp4,Kbp5,Kbp6,Kbp7,Kbp8,Kbp9,Kbp10,Kbp11,Kwp0,Kwp1,Kwp2,Kwp3,Kwp4,Kwp5,Kwp6,Kcp0,Kcp1,Kcp2,Kcp3,Kcp4,Kcp5,Kcp6,Kcp7,Kcp8,Kap0,Kap1,Kap2,Kap3,Kap4,Kap5,Kap6,Kap7,Kap8,Ksp0,Ksp1,Ksp2,Ksp3,Ksp4,Ksp5,Ksp6,Ksp7,Ksp8,Ksp9,Ksp10
0.001,0.033,-57.56851843,89.64237187,22.08254465,0.034484262,-0.031241827,0.005981908,56.47673836,-3427.561659,-8.966708794,0.011375354,-0.000115003,-35.547728,-18.18032057,4.562723322,0.01700526,-0.000107082,153.631271,141.9925552,1.541767064,-9274.468022,-3025.016802,-77.51633284,2.084432284,-0.116214205,-25.25070404,-25.89712375,-0.235671975,0.054133804,146.1674888,-13605.66129,-23.3058067,222.4792292,-8.511246347,1.423779225,-0.01485731,-261.0614533,-0.105940506,5111.037846,107.8719392,-1.154421815,0.00343535,231.6609958,-0.075095782,0.004025292,-264.7840059,-0.107112226,5266.002947,109.3787709,-0.451492119,0.002330098,142.2904999,-0.098160982,0.005842116,120.7581257,-3274.711667,-20.02425775,-16709.69894,381.1078542,-56.49105351,38684.01217,-827.0190389,123.0410864,-3339.653712,1969.590885
0.001,0.034,-57.66708608,89.78259158,22.12969079,0.034043079,-0.030938197,0.005930793,56.65003781,-3435.082553,-8.992708763,0.011381513,-0.000115004,-35.17210163,-35.91490653,4.508204875,0.017038625,-0.000107315,151.725348,142.268833,1.501773985,-9122.694578,-3084.837428,-65.12868858,0.926508657,-0.068746175,-24.96721919,-25.93193969,-0.22971362,0.054064754,146.1504483,-13610.7969,-23.29965534,216.1986658,-8.365512069,1.402311672,-0.014879653,-261.1984063,-0.105932032,5115.384252,107.9216828,-1.142653375,0.003416667,230.0692857,-0.075174808,0.004029115,-264.8683383,-0.10708849,5268.963709,109.4073273,-0.439809019,0.002311475,140.7042913,-0.098231759,0.005845478,116.8497498,-3032.208291,-19.437538,-17418.2447,389.6459094,-57.77074869,39442.67199,-831.2335067,123.6735323,-3777.325539,2094.012503
0.001,0.035,-57.76575393,89.92295257,22.17688533,0.033602279,-0.030634824,0.005879719,56.82349989,-3442.610411,-9.018730068,0.011386697,-0.000114992,-34.8034734,-53.2860275,4.454690133,0.017071125,-0.000107544,153.9650171,141.215385,1.571748033,-9184.533441,-3066.405703,-62.13904633,0.255922942,-0.041197585,-25.30168356,-25.76917527,-0.240147114,0.054002715,145.5002255,-13586.93837,-23.19919706,205.2685114,-8.117917819,1.365622731,-0.014868683,-261.3471983,-0.105931174,5119.828788,107.9769174,-1.131262659,0.00339873,228.5437536,-0.075265694,0.004033581,-264.8809166,-0.107045538,5269.970514,109.4070923,-0.428287899,0.00229333,139.1609085,-0.098323854,0.005849998,118.8077203,-3046.500263,-19.73138026,-17534.9778,384.8543138,-57.04960714,39848.16112,-827.9173058,123.1755921,-4193.819433,2212.503021
0.001,0.036,-57.8646351,90.063617,22.22418234,0.033159485,-0.030330114,0.005828421,56.996651,-3450.12511,-9.044707833,0.011392945,-0.000114995,-34.4390226,-70.42117194,4.401758579,0.017102979,-0.000107769,152.8592827,141.1978415,1.553577322,-9312.03953,-2953.088022,-90.3398485,3.434090317,-0.171387718,-25.13754493,-25.75941215,-0.237443379,0.053925223,145.6993117,-13602.06121,-23.22521119,201.2703518,-8.020503395,1.351328359,-0.014916702,-261.3298174,-0.1058827,5119.925284,107.965294,-1.120302918,0.003381187,227.0521983,-0.075325316,0.004036366,-264.8835491,-0.107001905,5270.652033,109.4033425,-0.417243828,0.00227565,137.6576457,-0.098383895,0.005852793,139.2469343,-4011.370009,-22.79883896,-15136.82424,337.9850515,-50.01353367,38029.95257,-800.782253,119.1029528,-3702.478968,2072.923829
0.001,0.037,-57.96302786,90.20357609,22.27124904,0.032720907,-0.030028168,0.005777574,57.17077412,-3457.682664,-9.070830418,0.011399051,-0.000114996,-34.0807601,-87.2337864,4.349712911,0.017134039,-0.00010799,151.0097747,141.4356744,1.514667281,-9114.989922,-3043.222907,-70.17827186,1.418210689,-0.088721606,-24.86237574,-25.78793552,-0.231643895,0.053849582,145.4909565,-13598.46285,-23.19059478,193.480091,-7.840177784,1.324666846,-0.014946271,-261.2904533,-0.105827848,5119.472326,107.9445925,-1.109283069,0.003363846,225.5788021,-0.075415871,0.004040855,-264.8069203,-0.106935401,5269.262417,109.3674132,-0.406147579,0.002258245,136.1789081,-0.098480661,0.005857608,127.3943857,-3606.117789,-21.02002835,-15800.72286,364.6114807,-54.0075499,37815.98386,-815.2384258,121.2722632,-3065.115288,1891.725008
0.001,0.038,-58.06172901,90.34398291,22.31846008,0.032280123,-0.029724784,0.005726495,57.34339334,-3465.174109,-9.096727188,0.011404877,-0.000114993,-33.72840223,-103.736794,4.298511708,0.017164221,-0.000108204,152.0775575,140.7451337,1.554251024,-9191.816377,-2996.756497,-76.84598147,1.95542401,-0.110714633,-25.02215915,-25.67885877,-0.237547302,0.053783015,144.4972081,-13559.11458,-23.03924308,180.5519813,-7.546319647,1.281123014,-0.014988275,-261.1796288,-0.105755398,5117.012044,107.8957668,-1.09885705,0.003347153,224.1614052,-0.07547304,0.004043554,-264.6576131,-0.106850523,5265.864146,109.3028199,-0.395663809,0.002241429,134.7509542,-0.09853522,0.005860153,120.6169045,-3421.512021,-20.00274057,-15957.52767,379.6386693,-56.26107573,37307.59867,-823.1050347,122.4527944,-2420.633496,1708.550483
0.001,0.039,-58.16055905,90.48457056,22.36573341,0.031839859,-0.029421748,0.005675474,57.51738076,-3472.726263,-9.122828423,0.011410776,-0.000114991,-33.38052718,-119.995593,4.247944921,0.017193326,-0.00010841,152.1636417,140.3482098,1.567243063,-9232.340216,-2959.0235,-83.53586118,2.624211364,-0.13806616,-25.035476,-25.61279802,-0.239483306,0.053707611,144.3543201,-13558.18021,-23.01437997,173.5317273,-7.383183519,1.256967286,-0.014998257,-261.0122656,-0.105666713,5113.084802,107.8240192,-1.088474879,0.003330707,222.7657891,-0.075548149,0.004047246,-264.432809,-0.106744883,5260.438761,109.2078503,-0.385304685,0.00222501,133.3579018,-0.098609057,0.005863763,134.8026386,-3972.922653,-22.13161147,-14832.28844,347.0403086,-51.3669373,36964.08869,-804.0675846,119.5955397,-2784.06802,1811.981355
0.001,0.04,-58.2582798,90.62358155,22.41247625,0.031405838,-0.029122888,0.005625149,57.69008513,-3480.221546,-9.148736965,0.011416361,-0.000114984,-33.03826996,-135.9627218,4.198181975,0.017221958,-0.000108614,151.8051159,140.122444,1.567864468,-9167.8035,-2984.493132,-75.90046829,1.788483331,-0.103857473,-24.98268721,-25.57278711,-0.239579626,0.053638777,143.8827394,-13542.53528,-22.9407785,164.0245968,-7.163796964,1.224498006,-0.015056325,-260.7811563,-0.105561309,5107.408447,107.726804,-1.078320013,0.003314732,221.4109767,-0.075632401,0.004051442,-264.175692,-0.106631221,5254.117572,109.0999954,-0.375107051,0.002208975,131.9981648,-0.098694487,0.005868011,126.6571422,-3655.793393,-20.90923048,-15459.7842,365.2044812,-54.09076204,37105.93261,-813.7224279,121.0441662,-2574.34631,1752.35121
0.001,0.041,-58.35742559,90.76460284,22.45990573,0.030963543,-0.028818383,0.005573864,57.86318935,-3487.734631,-9.174705076,0.011421918,-0.000114978,-32.70108329,-151.6631962,4.149143048,0.017249752,-0.000108811,150.6653798,140.1546479,1.5480382,-9043.095538,-3038.14649,-63.19901544,0.495871138,-0.050831917,-24.81336551,-25.5713777,-0.236625832,0.05357129,144.311315,-13567.71486,-23.00084046,161.5737969,-7.099803947,1.215051149,-0.015072787,-260.5336657,-0.105452431,5101.276515,107.6232942,-1.068537562,0.003299077,220.0847815,-0.075687742,0.004054059,-263.8410366,-0.106495459,5245.783055,108.9610109,-0.365260585,0.002193197,130.6614788,-0.098748298,0.005870533,143.4604937,-4223.619665,-23.43083887,-14518.26105,326.6118705,-48.29726447,37373.49212,-791.27383,117.6751123,-3514.000646,2019.584836
0.001,0.042,-58.45626239,90.90519776,22.50718295,0.030523534,-0.028515484,0.00552286,58.0359489,-3495.233062,-9.200623204,0.011428089,-0.00011498,-32.36777945,-167.1514996,4.100650857,0.017277138,-0.000109008,150.9429354,139.708524,1.566112579,-9110.408998,-2985.926171,-73.08692063,1.489281948,-0.091436392,-24.85536137,-25.49829207,-0.239323228,0.053499838,143.9096143,-13555.36781,-22.93759488,153.2139915,-6.904362526,1.186116085,-0.015140403,-260.233143,-0.105329491,5093.704993,107.4985277,-1.058901092,0.003283814,218.791526,-0.075758358,0.004057573,-263.4798431,-0.106353583,5236.690379,108.8114972,-0.355550803,0.002177823,129.3587911,-0.098820085,0.005874099,123.3784207,-3411.575029,-20.41696632,-16226.34576,371.9714305,-55.10269955,38020.23883,-816.3344958,121.4359247,-3182.546212,1925.332356
0.001,0.043,-58.55428881,91.04464434,22.55407213,0.030088568,-0.028215993,0.005472429,58.20916278,-3502.752249,-9.226607862,0.011433932,-0.000114977,-32.03999862,-182.3567692,4.052952892,0.017303679,-0.000109198,150.6547587,139.4547527,1.569759151,-9019.703322,-3029.483254,-60.79327885,0.127887762,-0.035664436,-24.81300721,-25.45418225,-0.23986904,0.053431656,144.1744247,-13573.1269,-22.97336742,149.4153249,-6.809708851,1.172105882,-0.01517421,-259.8656412,-0.105188597,5084.317908,107.3470008,-1.049545882,0.00326896,217.5340134,-0.075822841,0.004060731,-263.1147663,-0.106212153,5227.440794,108.6606881,-0.346089749,0.002162809,128.0875204,-0.098886289,0.005877339,132.6188535,-3910.17884,-21.80366058,-14849.32665,350.579115,-51.8903343,36689.45978,-803.6131802,119.5265825,-2588.825422,1756.654492
0.001,0.044,-58.65296257,91.18499926,22.60127384,0.029650338,-0.02791423,0.005421606,58.38180195,-3510.24542,-9.252506254,0.011439586,-0.000114972,-31.71744126,-197.2920527,4.006004284,0.01732951,-0.000109383,150.0253815,139.3218455,1.562960349,-9141.180189,-2928.48524,-85.02988131,2.816014359,-0.145786474,-24.71979714,-25.42811353,-0.238858206,0.053363786,143.6918085,-13556.59071,-22.89816121,140.6577538,-6.606643684,1.141992165,-0.015214169,-259.4489075,-0.105033588,5073.664577,107.1756055,-1.04034745,0.003254313,216.294263,-0.075882881,0.004063683,-262.6475363,-0.106042006,5215.484111,108.4688299,-0.336891135,0.002148155,126.8473594,-0.098945549,0.005880236,144.490645,-4490.768355,-23.58521037,-13360.12699,323.2329019,-47.78453997,35462.30417,-787.5420763,117.1145777,-2183.671651,1641.552817
0.001,0.045,-58.75137817,91.32498366,22.64835348,0.029213598,-0.027613456,0.005370946,58.55501699,-3517.765076,-9.278491669,0.011445716,-0.000114972,-31.3983966,-212.0371307,3.959550466,0.017355069,-0.000109567,150.1385155,138.9241331,1.576902311,-9077.82308,-2959.753715,-74.68986732,1.615951499,-0.096534847,-24.73731594,-25.36213926,-0.240940031,0.053291257,143.8599013,-13569.69442,-22.91985351,136.0337279,-6.493990435,1.125357203,-0.015276971,-259.0329883,-0.104879568,5063.020191,107.0045763,-1.031237963,0.003239925,215.0765852,-0.07595394,0.004067243,-262.1319551,-0.105857758,5202.289309,108.2573358,-0.32773693,0.002133693,125.6235141,-0.099016714,0.005883789,119.262004,-3203.678492,-19.79909734,-16728.18259,380.258464,-56.34045661,38372.27675,-819.1802255,121.862344,-3355.1453,1974.471586
0.001,0.046,-58.84996106,91.46521613,22.69550963,0.028776502,-0.027312487,0.005320261,58.72751976,-3525.252375,-9.304368823,0.01145116,-0.000114964,-31.08414396,-226.5344604,3.91378457,0.017379724,-0.000109744,150.4199131,138.4889237,1.595537528,-9108.841697,-2931.709877,-78.70654408,1.965830616,-0.110849903,-24.77988319,-25.29107852,-0.243720935,0.053224226,143.637398,-13565.15252,-22.88323665,129.7374078,-6.343714448,1.103055128,-0.015320243,-258.4749805,-0.1046858,5048.588156,106.776587,-1.022555515,0.00322598,213.8973562,-0.075998644,0.004069375,-261.6061709,-0.105672375,5188.766895,108.0421624,-0.318988045,0.002119599,124.4314511,-0.0990577,0.005885707,129.438919,-3724.637348,-21.32630899,-15342.55644,356.7480345,-52.81026885,37132.08776,-805.2683365,119.7743562,-2869.322322,1836.464561
0.001,0.047,-58.94847295,91.60534155,22.7426346,0.028339561,-0.027011598,0.005269583,58.90081705,-3532.775938,-9.330365992,0.011457192,-0.000114964,-30.77329406,-240.848743,3.868498769,0.017404127,-0.000109922,149.2773541,138.5149962,1.575014561,-9028.224209,-2956.141047,-73.16524514,1.460207224,-0.090065452,-24.61013938,-25.28847223,-0.240662786,0.053153567,143.7986026,-13577.83388,-22.9038723,125.3558116,-6.236124502,1.087132568,-0.015373699,-257.9964626,-0.104515992,5036.221132,106.5806627,-1.013833794,0.00321224,212.7353906,-0.076070176,0.004072984,-261.0549342,-0.105480275,5174.549596,107.8166392,-0.310179853,0.002105776,123.2625452,-0.099135311,0.005889635,116.8747958,-2992.750648,-19.44090087,-17429.04983,384.979899,-57.04478164,39273.65757,-820.6297956,122.0792846,-3990.965443,2155.227561
0.001,0.048,-59.04728665,91.74590639,22.78989994,0.027900731,-0.026709478,0.005218708,59.07329184,-3540.262451,-9.356240098,0.011463087,-0.000114962,-30.46683067,-254.935216,3.82384108,0.017427846,-0.000110093,151.1230704,137.5536399,1.636548609,-8994.478349,-2993.650173,-57.12773868,-0.595636431,-0.005861838,-24.88570932,-25.13887168,-0.249833438,0.053084648,143.5406274,-13571.45253,-22.86213757,118.2146869,-6.067482676,1.062109945,-0.015425075,-257.4049454,-0.104314115,5020.880876,106.3393535,-1.005458457,0.003198819,211.6003185,-0.076116244,0.004075225,-260.4014314,-0.105259477,5157.628158,107.5501234,-0.301750977,0.002092301,122.1229734,-0.099184794,0.00589205,136.2050806,-4045.508096,-22.34147889,-14522.01803,340.6673301,-50.39344546,36460.902,-794.9636378,118.2276867,-2697.260853,1787.715753
0.001,0.049,-59.14592077,91.88618611,22.83708868,0.027465038,-0.026409313,0.005168135,59.24597618,-3547.7591,-9.382144857,0.011468937,-0.000114959,-30.16475723,-268.7968121,3.779812351,0.017451408,-0.000110266,149.1134253,137.8724131,1.592505952,-9076.452358,-2898.139061,-83.35514911,2.492408044,-0.132294361,-24.58693475,-25.17999648,-0.243275389,0.053015916,143.5720838,-13578.38822,-22.86335534,113.443718,-5.950070289,1.044677299,-0.015475239,-256.8163836,-0.104113877,5005.59492,106.0992571,-0.997117208,0.003185639,210.4859177,-0.076180583,0.004078468,-259.8023515,-0.105054515,5142.167017,107.3054576,-0.293304975,0.002078912,120.990647,-0.099246012,0.00589511,123.1011003,-3400.062757,-20.37504266,-16159.05686,370.120755,-54.81130331,37772.21167,-811.0131486,120.635886,-3165.737744,1920.816078
0.001,0.05,-59.24483859,92.02687643,22.88441097,0.027026865,-0.026107509,0.005117291,59.41895368,-3555.268923,-9.408091637,0.011474301,-0.00011495,-29.8669205,-282.4410443,3.736393136,0.01747392,-0.000110428,148.3945544,137.7671819,1.583862315,-8970.684282,-2945.580246,-71.16400435,1.201012074,-0.079344388,-24.48029167,-25.15814041,-0.241986668,0.05294866,143.3740458,-13574.54704,-22.83046146,106.5826415,-5.787898856,1.020562338,-0.015502547,-256.1985812,-0.103906221,4989.510489,105.8475905,-0.989035817,0.003172746,209.3966326,-0.076231203,0.004080988,-259.1287659,-0.104830265,5124.641719,107.0312605,-0.285299105,0.00206602,119.901639,-0.099284275,0.005896947,128.0961626,-3556.465818,-21.12467309,-15925.71081,358.3859484,-53.04815565,37921.3117,-803.7572577,119.5466985,-3516.550667,2020.585458
0.001,0.051,-59.34275616,92.16616699,22.93124804,0.026594904,-0.02581,0.005067186,59.59129725,-3562.750744,-9.433946113,0.011480411,-0.000114951,-29.57277712,-295.8919984,3.693500473,0.017496027,-0.000110588,148.8051139,137.2810583,1.605710318,-9026.077121,-2903.122624,-78.370775,1.884065835,-0.107264248,-24.54230621,-25.07916508,-0.245251403,0.05287871,143.5359524,-13587.38579,-22.85125622,102.8142339,-5.691913443,1.006351015,-0.015582517,-255.5432576,-0.103688174,4972.439293,105.5808081,-0.981059673,0.003160081,208.3260664,-0.076286717,0.004083782,-258.3661372,-0.104579447,5104.840713,106.7208816,-0.27728083,0.002053244,118.8215615,-0.099335758,0.00589951,132.618439,-3864.04372,-21.80319138,-14955.31543,347.7495978,-51.45021881,36755.28511,-797.1353462,118.5528593,-2848.109347,1830.682435
0.001,0.052,-59.44090891,92.30578379,22.9782001,0.026162185,-0.025511937,0.005016982,59.7638641,-3570.242834,-9.459832865,0.011486281,-0.000114949,-29.28178177,-309.175441,3.6510557,0.017517195,-0.000110739,148.964012,136.8953772,1.62013691,-8975.534533,-2927.485826,-69.77459474,0.872373072,-0.06576851,-24.5664551,-25.01565015,-0.24740005,0.052812878,143.9108407,-13609.34108,-22.90385843,100.0679089,-5.620375318,0.995759852,-0.01563289,-254.8325848,-0.103454313,4953.9287,105.2917437,-0.973272361,0.003147621,207.2731079,-0.07633172,0.00408602,-257.6788434,-0.104351189,5087.004879,106.4409099,-0.269259219,0.002040622,117.7548058,-0.099403438,0.00590297,130.438551,-3723.852671,-21.47599379,-15366.52214,352.3440848,-52.13780189,37199.65004,-799.1208862,118.850647,-3120.008028,1907.986425
0.001,0.053,-59.53998926,92.4467093,23.02559876,0.02572288,-0.025209376,0.004966012,59.93617904,-3577.724048,-9.485682064,0.011492249,-0.000114948,-28.99512966,-322.2402223,3.609233535,0.017539005,-0.000110901,148.8637197,136.5734227,1.628820573,-9032.85429,-2876.191032,-80.36502094,1.989816097,-0.111542395,-24.55192516,-24.96127276,-0.248691808,0.05274289,144.0561933,-13621.17799,-22.92210965,96.24480582,-5.523747559,0.98138902,-0.015680313,-254.1090256,-0.103217179,4935.072338,104.9974245,-0.965469777,0.003135357,206.2360271,-0.076398063,0.00408942,-256.8950116,-0.104095208,5066.644261,106.1220343,-0.261428787,0.002028238,116.7074268,-0.099462564,0.005905965,135.0587744,-3919.247899,-22.16926424,-14919.94055,341.5087325,-50.50987747,36940.66997,-792.3999651,117.8418796,-3143.527471,1914.734429
0.001,0.054,-59.63800958,92.58613092,23.07248962,0.02529265,-0.024912954,0.004916077,60.10909009,-3585.231307,-9.511619305,0.011497812,-0.000114941,-28.71123378,-335.1566607,3.567801325,0.017560133,-0.000111057,147.5912212,136.6527588,1.604824936,-8953.001311,-2898.318274,-75.79824117,1.609276184,-0.095892368,-24.3630361,-24.96682639,-0.245121958,0.052675504,143.8465479,-13616.54082,-22.88795464,89.82691965,-5.370721259,0.958711814,-0.015760066,-253.3532373,-0.102971374,4915.356548,104.6902494,-0.957879048,0.003123321,205.2190499,-0.076452812,0.004092211,-256.1144613,-0.1038409,5046.351051,105.8045778,-0.253716482,0.002016058,115.6781803,-0.099523224,0.005909065,130.7295107,-3745.29774,-21.51949857,-15271.92675,350.9912313,-51.93103074,37041.45819,-797.1498661,118.5545311,-3063.753483,1892.064043
0.001,0.055,-59.73663949,92.72641298,23.11967391,0.024856674,-0.024612601,0.004865472,60.28115484,-3592.70176,-9.537430843,0.011503779,-0.00011494,-28.43096125,-347.8871289,3.526890037,0.017580327,-0.000111203,147.9503793,136.1956358,1.625100799,-8997.647941,-2862.655887,-81.50400357,2.134799415,-0.117381055,-24.41709224,-24.89257431,-0.248144202,0.052608918,143.6569718,-13612.9455,-22.85645842,83.69919996,-5.223670565,0.936828634,-0.01580289,-252.5707351,-0.102718821,4894.918286,104.372546,-0.950584215,0.003111553,204.2244287,-0.076485351,0.004093817,-255.2949092,-0.103576127,5025.027122,105.4716566,-0.246364717,0.002004134,114.6701637,-0.099549892,0.005910341,135.9392553,-3978.02937,-22.30129479,-14711.65023,338.7848181,-50.097221,36654.9162,-789.6383474,117.4270451,-3016.316999,1878.666483
0.001,0.056,-59.83554855,92.86709209,23.16699167,0.024420143,-0.02431189,0.004814809,60.45373353,-3600.195493,-9.563319176,0.011509826,-0.00011494,-28.15453433,-360.4228915,3.486530477,0.017600631,-0.000111353,147.2447702,136.0884103,1.617444822,-8896.444995,-2907.225549,-70.02609754,0.917694616,-0.067513537,-24.31245378,-24.87057567,-0.247003487,0.052543493,143.7579789,-13622.30957,-22.86819405,79.56941801,-5.121348712,0.921573815,-0.015827249,-251.7589138,-0.10245797,4873.708167,104.0429125,-0.943253395,0.003099955,203.2442342,-0.076540203,0.004096624,-254.435868,-0.103300506,5002.634828,105.1227564,-0.238975486,0.001992446,113.6823472,-0.099605467,0.005913175,136.7675019,-3953.097552,-22.42552461,-14895.16748,336.5518978,-49.76021827,37048.07285,-787.7716479,117.1467287,-3375.757584,1980.867265
